id_registro,convocatoria,expediente,ambito,razon_social,nif,titulo_proyecto,puntuacion,estado_en_fuente,subvencion_eur,solicitado_eur,relacion,motivo_sector,nota_revision,fuentes
sector:2022b:AEI-010500-2022b-325,2022b,AEI-010500-2022b-325,Transporte y distribución,CENTRO DE INNOVACIÓN TECNOLÓGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCÍAS POR CARRETERA - CITET,G85321883,"Green&Digital SCM, Hacia una cadena de suministro hiperconectada, Transparente, sostenible y sustentada sobre modelos de documentación digitales",52.31,concedida_segun_listado,139941.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 26}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""10""}]"
sector:2022b:AEI-010500-2022b-205,2022b,AEI-010500-2022b-205,Transporte y distribución,CENTRO DE INNOVACIÓN TECNOLÓGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCÍAS POR CARRETERA - CITET,G85321883,PLAGEDILOG (Plataforma gemelos digitales intralogísticos),52.11,concedida_segun_listado,101499.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 29}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""5""}]"
sector:2022b:AEI-010500-2022b-22,2022b,AEI-010500-2022b-22,Transporte y distribución,ASOCIACIÓN CLÚSTER DE MOVILIDAD Y LOGÍSTICA DE EUSKADI,G01387414,T-shipping,50.63,concedida_segun_listado,64598.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 37}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""6""}]"
sector:2022b:AEI-010600-2022b-181,2022b,AEI-010600-2022b-181,Transporte y distribución,FORO MARITIMO VASCO,G48976823,Nuevo eslabón para la logística de las PYMES de la AEI,50.63,concedida_segun_listado,34544.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 37}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""14""}]"
sector:2022b:AEI-010500-2022b-280,2022b,AEI-010500-2022b-280,Transporte y distribución,INNOVACC CLÚSTER CATALÀ DE LA CARN I LA PROTEÏNA ALTERNATIVA,G17995978,"TRACVI, Optimización de trazabilidad de producto y gestión de rutas logísticas terrestres mediante visión artificial y ciencia de datos",50.59,concedida_segun_listado,116668.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 38}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""9""}]"
sector:2022b:AEI-010500-2022b-293,2022b,AEI-010500-2022b-293,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D AUTOMOCIO DE CATALUNYA,G66028978,"Diseño y desarrollo de una plataforma de gestión logística con tecnologías de tratamiento masivo de datos e Inteligencia Artificial para la asignación automática, gestión y trazabilidad de ordenes de trabajo en protocolos e-CMR del Sector Automoción",50.52,concedida_segun_listado,112570.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 40}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""9""}]"
sector:2022b:AEI-010500-2022b-270,2022b,AEI-010500-2022b-270,Transporte y distribución,CENTRO DE INNOVACIÓN TECNOLÓGICA PARA LA LOGISTICA Y EL TRANSPORTE DE MERCANCÍAS POR CARRETERA - CITET,G85321883,ALE-HOP (Aero Logística de Emergencias para Hospitales y Organismos Públicos),50.24,concedida_segun_listado,190028.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 43}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""8""}]"
sector:2022b:AEI-010500-2022b-130,2022b,AEI-010500-2022b-130,Transporte y distribución,SOUTHERN EUROPEAN CLUSTER IN PHOTONICS & OPTICS,G65103905,"DRONSTORE, Desarrollo de un dron de navegación autónoma indoor para la monitorización de incidencias en almacenes logísticos mediante el empleo de técnicas avanzadas de visión e inteligencia artificial,",50.24,concedida_segun_listado,225748.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_provisional_ayudas_concedidas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 43}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2018:AEI-010500-2018-19,2018,AEI-010500-2018-19,Transporte y distribución,CITET,,DALIA: DRON AUTÓNOMO PARA LECTURA DE INVENTARIO EN ALTURA,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2018/Documents/2018_denegadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 3}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2018/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""3""}]"
sector:2018:AEI-010500-2018-131,2018,AEI-010500-2018-131,Transporte y distribución,ASSOCIACIO CLUSTER DE LA INDUSTRIA D AUTOMOCIO DE CATALUNYA (CIAC),,Logística 4.0: Desarrollo de PLATAFORMA colaborativa basada en tecnología Blockchain en Sector Logistico para mejora de operaciones CLIENTE-PROVEEDOR,,propuesta_desestimada_puntuacion,,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2018/Documents/2018_denegadas.pdf"", ""label"": ""Anexo: título y entidad"", ""pagina"": 5}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2018/Documents/Listado_provisional_%20ayudas_denegadas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""5""}]"
sector:2009:AEI-11aa523ffd79830e34be,2009,,Transporte y distribución,BARCELONA-CATALUNYA CENTRE LOGÍSTIC,G60498854,AEI DE LOGÍSTICA DE LA REGIÓN METROPOLITANA DE BARCELONA,,concedida_segun_listado,60000.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2009:AEI-890c6f2b9d44eefbb6c2,2009,,Transporte y distribución,ASOC CLUSTER DEL TRANSPORTE Y LOGISTICA EUSKADI,G01387414,MEMORIA DE LA SOLICITUD DE AYUDA PARA LA ELABORACIÓN DEL PLAN ESTRATÉGICO 2010 - 2013 DE LA ASOCIACIÓN CLUSTER DEL TRANSPORTE Y LA LOGÍSTICA DE EUSKADI,,concedida_segun_listado,42645.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""3""}]"
sector:2009:AEI-f5d295c29ad7e650178e,2009,,Transporte y distribución,ASOCIACIÓN MURCIANA DE LOGÍSTICA (AML),G73517492,ESTRUTURA DE COORDINACIÓN Y FUNCIONAMIENTO DE CLUSTER DE LA LOGÍSTICA DE LA REGIÓN DE MURCIA,,concedida_segun_listado,39981.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""6""}]"
sector:2009:AEI-b0a91989d18ab9442ec6,2009,,Transporte y distribución,FUNDACION HELICE,G91381202,PARTICIPACIÓN CON HEGAN Y MADRID EN ACTUACIONES EACP PARTICIPACION REDAEI JUNTO CON MANUFACTURIAS ESTUDIO DE VIABILIDAD JUNTO CON HEGAN Y MADRID CONSTRUCCIÓN DE UN PORTAL PARA LA GESTION DE LA CADENA DE SUMINISTRO DE LOS TIERS-1 DEL SECTOR AERONÁUTIC,,concedida_segun_listado,100000.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""8""}]"
sector:2009:AEI-70ddd2c2bd0d65e313c6,2009,,Transporte y distribución,ASOCIACIÓN MADRID PLATAFORMA LOGÍSTICA,G84304104,PROMOVER LA REALIZACIÓN DE PROYECTOS CONSORCIADOS DE LA AGRUPACIÓN EMPRESARIAL INNOVADORA MADRID PLATAFORMA LOGÍSTICA (MPL),,concedida_segun_listado,31472.00,,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.boe.es/boe/dias/2010/02/01/pdfs/BOE-A-2010-1540.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""10""}]"
sector:2026:AEI-010600-2026-8,2026,AEI-010600-2026-8,Transporte y distribución,ASOCIACIÓN CLUSTER AUDIOVISUAL DE MADRID,G13791793,"PLATÓ Plataforma Logística del Audiovisual: Test Operativo ""Estudio de viabilidad de un sandbox de logística para el audiovisual""",69.4,propuesta_provisional_aprobada,22821.00,34071.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2026:AEI-010500-2026-92,2026,AEI-010500-2026-92,Transporte y distribución,ASSOCIACIÓ CLÚSTER DIGITAL DE CATALUNYA,G66505751,COLLABORATIVE E2E SUPPLY CHAIN INTELLIGENCE,66.7,propuesta_provisional_aprobada,194389.00,194389.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2026:AEI-010300-2026-6,2026,AEI-010300-2026-6,Transporte y distribución,ASOCIACION CLUSTER DE LA ENERGIA DE LA COMUNITAT VALENCIANA (CECV),G98322084,"Estudio de viabilidad técnica para la implantación digital, logística y circular del sistema de depósito, devolución y retorno de envases en España. DIREVER- SDDR 2029",65.29,propuesta_provisional_aprobada,24986.00,24986.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""3""}]"
sector:2026:AEI-010500-2026-73,2026,AEI-010500-2026-73,Transporte y distribución,"CENTRE DE DIFUSIO TECNOLOGICA DE LA FUSTA I EL MOBLE DE CATALUNYA, FUNDACIO PRIVADA",G43831338,CELDIA: Investigación en sistemas inteligentes para la optimización de la paletización caótica en entornos de fabricación flexible de mobiliario mediante Robótica Cognitiva e Inteligencia Artificial,64.8,propuesta_provisional_aprobada,247895.00,247895.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisionales_Concedidas.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""3""}]"
sector:2026:AEI-010500-2026-71,2026,AEI-010500-2026-71,Transporte y distribución,ASOCIACIÓN CLUSTER DE AUTOMOCIÓN DE ARAGÓN (CAAR),G99252918,MOBICYB - Marco de Gobernanza mediante Inteligencia Artificial para la Excelencia en Ciberseguridad y Cumplimiento Normativo en la Cadena de Suministro de Automoción y Movilidad,62.84,lista_espera_sin_concesion,231278.00,231278.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""1""}]"
sector:2026:AEI-010500-2026-1,2026,AEI-010500-2026-1,Transporte y distribución,ASOC. CLUSTER DE ENVASE Y EMBALAJE COM. VALENCIANA,G97857692,"VISIONPACK. Desarrollo de un sistema inteligente para la gestión en tiempo real de almacenes, basado en visión artificial e IA, que optimiza la trazabilidad y gestión de envases terciarios, la volumetría de la carga y la sostenibilidad en logística",61.02,lista_espera_sin_concesion,176375.00,176375.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2026:AEI-010500-2026-63,2026,AEI-010500-2026-63,Transporte y distribución,ASOCIACIÓN LOGÍSTICA INNOVADORA DE ARAGÓN (ALIA),G99299299,AUTODELIVERY: Investigación de Nuevos Modelos Operativos y Tecnologías de Conducción Autónoma para la Transformación Integral y Sostenible de la Cadena de Suministro de Última Milla,60.92,lista_espera_sin_concesion,199653.00,199653.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
sector:2026:AEI-010500-2026-87,2026,AEI-010500-2026-87,Transporte y distribución,ASOCIACIÓN CLUSTER EMPRESARIAL PARA LA INNOVACIÓN DE LAS EMPRESAS QUÍMICAS Y PLÁSTICOS DE ARAGÓN,G22943468,Investigación de casos de uso de robótica automatizada para la manipulación en operaciones logísticas en la industria química,60.59,lista_espera_sin_concesion,222444.00,222444.00,general,"Transporte, distribución, almacenaje o servicios logísticos identificados en el título del proyecto.",,"[{""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del CSV""}, {""url"": ""https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2026/Documents/Listado_PropResProvisional_ListaEspera.pdf"", ""label"": ""Fuente del estado e importe"", ""pagina"": ""2""}]"
