id;comunidad;provincia;territorio;municipio;ambito;prioritario;aplica_auto;requiere_revision;exclusiones;notas;fuente_url
comunitat-valenciana-castellon-orpesa-oropesa-del-mar;Comunitat Valenciana;Castellon;Castellon;Orpesa/Oropesa del Mar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-palanques;Comunitat Valenciana;Castellon;Castellon;Palanques;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-pavias;Comunitat Valenciana;Castellon;Castellon;Pavías;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-peniscola-peniscola;Comunitat Valenciana;Castellon;Castellon;Peníscola/Peñíscola;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-pina-de-montalgrao;Comunitat Valenciana;Castellon;Castellon;Pina de Montalgrao;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-pobla-de-benifassa-la;Comunitat Valenciana;Castellon;Castellon;Pobla de Benifassà, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-pobla-tornesa-la;Comunitat Valenciana;Castellon;Castellon;Pobla Tornesa, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-portell-de-morella;Comunitat Valenciana;Castellon;Castellon;Portell de Morella;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-puebla-de-arenoso;Comunitat Valenciana;Castellon;Castellon;Puebla de Arenoso;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-ribesalbes;Comunitat Valenciana;Castellon;Castellon;Ribesalbes;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-rossell;Comunitat Valenciana;Castellon;Castellon;Rossell;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-sacanet;Comunitat Valenciana;Castellon;Castellon;Sacañet;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-salzadella-la;Comunitat Valenciana;Castellon;Castellon;Salzadella, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-san-rafael-del-rio;Comunitat Valenciana;Castellon;Castellon;San Rafael del Río;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-sant-joan-de-moro;Comunitat Valenciana;Castellon;Castellon;Sant Joan de Moró;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-sant-jordi-san-jorge;Comunitat Valenciana;Castellon;Castellon;Sant Jordi/San Jorge;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-sant-mateu;Comunitat Valenciana;Castellon;Castellon;Sant Mateu;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-santa-magdalena-de-pulpis;Comunitat Valenciana;Castellon;Castellon;Santa Magdalena de Pulpis;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-segorbe;Comunitat Valenciana;Castellon;Castellon;Segorbe;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-serratella-la;Comunitat Valenciana;Castellon;Castellon;Serratella, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-sierra-engarceran;Comunitat Valenciana;Castellon;Castellon;Sierra Engarcerán;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-soneja;Comunitat Valenciana;Castellon;Castellon;Soneja;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-sot-de-ferrer;Comunitat Valenciana;Castellon;Castellon;Sot de Ferrer;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-suera-sueras;Comunitat Valenciana;Castellon;Castellon;Suera/Sueras;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-tales;Comunitat Valenciana;Castellon;Castellon;Tales;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-teresa;Comunitat Valenciana;Castellon;Castellon;Teresa;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-tirig;Comunitat Valenciana;Castellon;Castellon;Tírig;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-todolella;Comunitat Valenciana;Castellon;Castellon;Todolella;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-toga;Comunitat Valenciana;Castellon;Castellon;Toga;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-toras;Comunitat Valenciana;Castellon;Castellon;Torás;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-toro-el;Comunitat Valenciana;Castellon;Castellon;Toro, El;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-torralba-del-pinar;Comunitat Valenciana;Castellon;Castellon;Torralba del Pinar;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-torre-d-en-besora-la;Comunitat Valenciana;Castellon;Castellon;Torre d'En Besora, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-torre-d-en-domenec-la;Comunitat Valenciana;Castellon;Castellon;Torre d'en Doménec, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-torreblanca;Comunitat Valenciana;Castellon;Castellon;Torreblanca;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-torrechiva;Comunitat Valenciana;Castellon;Castellon;Torrechiva;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-traiguera;Comunitat Valenciana;Castellon;Castellon;Traiguera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-useres-les-useras;Comunitat Valenciana;Castellon;Castellon;Useres, les/Useras;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vall-d-alba;Comunitat Valenciana;Castellon;Castellon;Vall d'Alba;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vall-d-uixo-la;Comunitat Valenciana;Castellon;Castellon;Vall d'Uixó, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vall-de-almonacid;Comunitat Valenciana;Castellon;Castellon;Vall de Almonacid;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vallat;Comunitat Valenciana;Castellon;Castellon;Vallat;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vallibona;Comunitat Valenciana;Castellon;Castellon;Vallibona;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vilafames;Comunitat Valenciana;Castellon;Castellon;Vilafamés;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vilafranca-villafranca-del-cid;Comunitat Valenciana;Castellon;Castellon;Vilafranca/Villafranca del Cid;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vilanova-d-alcolea;Comunitat Valenciana;Castellon;Castellon;Vilanova d'Alcolea;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vilar-de-canes;Comunitat Valenciana;Castellon;Castellon;Vilar de Canes;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vilavella-la;Comunitat Valenciana;Castellon;Castellon;Vilavella, la;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-villahermosa-del-rio;Comunitat Valenciana;Castellon;Castellon;Villahermosa del Río;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-villamalur;Comunitat Valenciana;Castellon;Castellon;Villamalur;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-villanueva-de-viver;Comunitat Valenciana;Castellon;Castellon;Villanueva de Viver;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-villores;Comunitat Valenciana;Castellon;Castellon;Villores;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-vistabella-del-maestrat;Comunitat Valenciana;Castellon;Castellon;Vistabella del Maestrat;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-viver;Comunitat Valenciana;Castellon;Castellon;Viver;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-xert;Comunitat Valenciana;Castellon;Castellon;Xert;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-xodos-chodos;Comunitat Valenciana;Castellon;Castellon;Xodos/Chodos;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-zorita-del-maestrazgo;Comunitat Valenciana;Castellon;Castellon;Zorita del Maestrazgo;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-castellon-zucaina;Comunitat Valenciana;Castellon;Castellon;Zucaina;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-ademuz;Comunitat Valenciana;Valencia;Valencia;Ademuz;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-ador;Comunitat Valenciana;Valencia;Valencia;Ador;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-agullent;Comunitat Valenciana;Valencia;Valencia;Agullent;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-aielo-de-malferit;Comunitat Valenciana;Valencia;Valencia;Aielo de Malferit;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-aielo-de-rugat;Comunitat Valenciana;Valencia;Valencia;Aielo de Rugat;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alaquas;Comunitat Valenciana;Valencia;Valencia;Alaquàs;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-albaida;Comunitat Valenciana;Valencia;Valencia;Albaida;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-albal;Comunitat Valenciana;Valencia;Valencia;Albal;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-albalat-de-la-ribera;Comunitat Valenciana;Valencia;Valencia;Albalat de la Ribera;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-albalat-dels-sorells;Comunitat Valenciana;Valencia;Valencia;Albalat dels Sorells;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-albalat-dels-tarongers;Comunitat Valenciana;Valencia;Valencia;Albalat dels Tarongers;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alberic;Comunitat Valenciana;Valencia;Valencia;Alberic;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alborache;Comunitat Valenciana;Valencia;Valencia;Alborache;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alboraia-alboraya;Comunitat Valenciana;Valencia;Valencia;Alboraia/Alboraya;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-albuixech;Comunitat Valenciana;Valencia;Valencia;Albuixech;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alcantera-de-xuquer;Comunitat Valenciana;Valencia;Valencia;Alcàntera de Xúquer;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alcasser;Comunitat Valenciana;Valencia;Valencia;Alcàsser;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alcublas;Comunitat Valenciana;Valencia;Valencia;Alcublas;municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
comunitat-valenciana-valencia-alcudia-de-crespins-l;Comunitat Valenciana;Valencia;Valencia;Alcúdia de Crespins, l';municipio;si;si;no;;Municipio incluido en el anexo de zonas prioritarias.;https://www.boe.es/buscar/act.php?id=BOE-A-2008-4478&p=20220727&tn=1
